path	bigsmiles	canonical_bigsmiles
PolymerLit-OA_processed/generic/acsmacrolett/3c00355_a_2.corrected.mol	C{[>][<]CC(C(=O)OCCCS(=O)(=O)OCC(C)C)[>][<]}C	[H]C{[<][>]C(C(OCCCS(OCC(C)C)(=O)=O)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00355_a_3.corrected.mol	C{[>][<]CC(C(=O)OCCCS(=O)(=O)[O-1])[>][<]}C.[Na+1]	C{[>][<]CC(C(=O)OCCCS(=O)(=O)[O-1])[>][<]}C.[Na+1]
PolymerLit-OA_processed/generic/acsmacrolett/3c00371_f1_1.corrected.mol	CC({[>][<]C(C(=O)NC(C)C)C[>][<]}C(C)(C)C(=O)ON1C(CCC1=O)=O)(C)C	[H]CC(C)(C){[<][>]CC(C(NC(C)C)=O)[<][>]}C(C(=O)ON(C(=O)C1)C(=O)C1)(C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00371_f1_2.corrected.mol	CC({[>][<]C(C)(C(=O)O{[>][<]CC[>][<]}OC)C[>][<]}C(C)(C)CCC(=O)ON1C(CCC1=O)=O)(C)C	[H]C(CC1=O)C(=O)N1OC(=O)CCC(C)(C){[<][>]CC(C)([<])C(=O)O{[<][>]CC[<][>]}OC[H][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00371_f1_3.corrected.mol	CC({[>][<]C(C(=O)N(C)C)C[>][<]}{[>][<]C(C(=O)NC(C)(C)C(=O)C)C[>][<]}C(C)(C)C(=O)ON1C(CCC1=O)=O)(C)C	{[][>1]C(C(NC(C(C)=O)(C)C)=O)C[<1];[H]CC(C)(C)[<1],[H]CC(C)(C)C{[<][>]C(C(N(C)C)=O)C[<][>]}C(C(N(C)C)=O)[<1],[>1]C(C(=O)ON(C(=O)C1)C(=O)C1)(C)C[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/3c00371_f1_4.corrected.mol	CC({[>][<]C(C(=O)OCCO)C[>][<]}C(C)(C)C(=O)ON1C(CCC1=O)=O)(C)C	[H]CC(C)(C){[<][>]CC(C(=O)OCCO)[<][>]}C(C(=O)ON(C(=O)C1)C(=O)C1)(C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00371_f1_5.corrected.mol	CC({[>][<]C(C(=O)N(C)C)C[>][<]}{[>][<]C(C(=O)NC(C)C)C[>][<]}C(C)(C)C(=O)ON1C(CCC1=O)=O)(C)C	{[][>1]C(C(NC(C)C)=O)C[<1];[H]CC(C)(C)[<1],[H]CC(C)(C)C{[<][>]C(C(N(C)C)=O)C[<][>]}C(C(N(C)C)=O)[<1],[>1]C(C(=O)ON(C(=O)C1)C(=O)C1)(C)C[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/3c00371_f1_6.corrected.mol	CC({[>][<]C(C(=O)N(C)C)C[>][<]}C(C)(C)C(=O)ON1C(CCC1=O)=O)(C)C	[H]CC(C)(C){[<][>]CC(C(N(C)C)=O)[<][>]}C(C(=O)ON(C(=O)C1)C(=O)C1)(C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00382_f1_1.corrected.mol	CC({[>][<]CC(C1=CC=C(C=C1)N/C(N(C)[R])=N/C1=CC=C(C=C1)C)[>],[<]C(C1=CC=CC=C1)C[>][<]})(C)C	CC({[>][<]CC(C1=CC=C(C=C1)N/C(N(C)[R])=N/C1=CC=C(C=C1)C)[>],[<]C(C1=CC=CC=C1)C[>][<]})(C)C
PolymerLit-OA_processed/generic/acsmacrolett/3c00382_f1_2.corrected.mol	CC({[>][<]CC(C1=CC=C(C=C1)/N=C\=N/C1=CC=C(C=C1)C)[>],[<]CC(C1=CC=CC=C1)[>][<]})(C)C	CC({[>][<]CC(C1=CC=C(C=C1)/N=C\=N/C1=CC=C(C=C1)C)[>],[<]CC(C1=CC=CC=C1)[>][<]})(C)C
PolymerLit-OA_processed/generic/acsmacrolett/3c00382_f2_1.corrected.mol	CC({[>][<]CC(C1=CC=CC=C1)[>],[<]CC(C1=CC=C(C=C1)/N=C\=N/C1=CC=C(C=C1)C)[>][<]}SC(=S)SC)(C)C	CC({[>][<]CC(C1=CC=CC=C1)[>],[<]CC(C1=CC=C(C=C1)/N=C\=N/C1=CC=C(C=C1)C)[>][<]}SC(=S)SC)(C)C
PolymerLit-OA_processed/generic/acsmacrolett/3c00382_f3_1.corrected.mol	failed to obtain BigSMILES	failed to obtain BigSMILES
PolymerLit-OA_processed/generic/acsmacrolett/3c00382_f3_2.corrected.mol	{[][<]C(C1=CC=CC=C1)C[>],[<]C(C[<])C1=CC=C(C=C1)NC(=N\C1=CC=C(C=C1)C)N1CCN(CC1)C(=N\C1=CC=C(C=C1)C)NC1=CC=C(C=C1)C(C[>])[>],[<]CC(C1=CC=CC=C1)[>][<]}(C(C)(C)C)(C(C)(C)C)	{[][<]C(C1=CC=CC=C1)C[>],[<]C(C[<])C1=CC=C(C=C1)NC(=N\C1=CC=C(C=C1)C)N1CCN(CC1)C(=N\C1=CC=C(C=C1)C)NC1=CC=C(C=C1)C(C[>])[>],[<]CC(C1=CC=CC=C1)[>][<]}(C(C)(C)C)(C(C)(C)C)
PolymerLit-OA_processed/generic/acsmacrolett/3c00382_s1_1.corrected.mol	{[][<]C(C1=CC=C(C=C1)/N=C\=N/C1=CC=C(C=C1)C)C[>][<]}C(C)(C)C	{[][<]C(C1=CC=C(C=C1)/N=C\=N/C1=CC=C(C=C1)C)C[>][<]}C(C)(C)C
PolymerLit-OA_processed/generic/acsmacrolett/3c00382_s1_2.corrected.mol	{[][<]C(C1=CC=C(C=C1)NC(=N\C1=CC=C(C=C1)C)NCC1=CC=C(C=C1)C)C[>][<]}C(C)(C)C	{[][>]C(c(cc1)ccc1NC(NCc(cc1)ccc1C)=Nc(cc1)ccc1C)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00389_s1_1.corrected.mol	CCOC(C({[>][<]CC(C)(C(=O)OC)[>][<]}Cl)C)=O	[H]CCOC(=O)C(C){[<][>]C(C)(C(OC)=O)C[<][>]}Cl
PolymerLit-OA_processed/generic/acsmacrolett/3c00389_s1_2.corrected.mol	CCOC(=O)C(C){[>][<]CC(C)(C(=O)OCCC[Si]({[>][<]O[Si](C)(C)[>][<]}CCCC)(C)C)[>][<]}Cl	[H]CCOC(=O)C(C){[<][>]CC(C)([<])C(=O)OCCC[Si](C)(C){[<][>]O[Si](C)(C)[<][>]}CCCC[H][>]}Cl
PolymerLit-OA_processed/generic/acsmacrolett/3c00389_s1_3.corrected.mol	CCCC{[>][<][Si](C)(C)O[>][<]}[Si](CCCOC(=O)C(C)=C)(C)C	[H]CCCC[Si](C)(C){[<][>]O[Si](C)(C)[<][>]}CCCOC(=O)C(=C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00389_s1_4.corrected.mol	CCOC(C({[>][<]CC(C)(C(=O)OC)[>][<]}Cl)C)=O	[H]CCOC(=O)C(C){[<][>]C(C)(C(OC)=O)C[<][>]}Cl
PolymerLit-OA_processed/generic/acsmacrolett/3c00389_s1_5.corrected.mol	CCOC(C({[>][<]CC(C)(C(=O)OC)[>][<]}Cl)C)=O	[H]CCOC(=O)C(C){[<][>]C(C)(C(OC)=O)C[<][>]}Cl
PolymerLit-OA_processed/generic/acsmacrolett/3c00389_s1_6.corrected.mol	CCOC(C({[>][<]CC(C)(C(=O)O[R])[>][<]}Cl)C)=O	CCOC(C({[>][<]CC(C)(C(=O)O[R])[>][<]}Cl)C)=O
PolymerLit-OA_processed/generic/acsmacrolett/3c00389_s1_7.corrected.mol	CC({[>][<]CC(C)(C(=O)OC)[>][<]}SC(=S)C)(C)C	[H]CC(C)(C){[<][>]C(C)(C(OC)=O)C[<][>]}SC(=S)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00397_f2_1.corrected.mol	C{[>][<]CC1(OC[C@@]2[C@](O1)C=CCO2)[>][<]}C	[H]C{[<][>]C(OC(C=CC1)C2O1)(OC2)C[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00397_f2_2.corrected.mol	C{[>][<]CC(=O)OC[C@@]1OCC=CC1[>][<]}C	[H]C{[<][>]C(C=CC1)C(O1)COC(=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00397_f2_3.corrected.mol	C{[>][<]CC(C)(C(=O)OC)[>][<]}{[>][<]CC1(O[C@]2C=CCO[C@@]2CO1)[>][<]}C	[H]{[<][>]CC(OC(C=CC3)C4O3)(OC4)[<][>]}C{[<][>]C(C)(C(OC)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00397_f2_4.corrected.mol	C{[>][<]CC(C)(C(=O)OC)[>][<]}{[>][<]CC(=O)OC[C@]1OCC=CC1[>][<]}C	[H]{[<][>]CC(C=CC1)C(O1)COC(=O)[<][>]}C{[<][>]C(C)(C(OC)=O)C[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00418_f2_1.corrected.mol	CC({[>][<]CC(C)(C(=O)OC)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	[H]c(cc1)c(cc1)C(=S)S{[<][>]C(C)(C(OC)=O)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00418_f4_1.corrected.mol	CC({[>][<]CC(C)(C(=O)OC)[>][<]})(C)C	[H]{[<][>]C(C)(C(OC)=O)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00418_f5_1.corrected.mol	C{[>][<]C[>][<]}SC(SC(C)(C(=O)OC)CC(C)(C)C)=S	[H]{[<][>]C[<][>]}CSC(=S)SC(C)(C(OC)=O)CC(C)(C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00418_f5_2.corrected.mol	C{[>][<]C[>][<]}SC(S{[>][<]C(C)(C(=O)OC)C[>][<]}C(C)(C)C)=S	[H]{[<][>]C[<][>]}CSC(=S)S{[<][>]C(C)(C(OC)=O)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00418_f5_3.corrected.mol	C{[>][<]C[>][<]}SC(SC1COCCO1)=S	[H]{[<][>]C[<][>]}CSC(=S)SC(OCC1)(CO1)[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00418_f5_4.corrected.mol	[H]C(OCCOCSC(=S)S{[>][<]C[>][<]}C)=O	[H]{[<][>]C[<][>]}CSC(=S)SCOCCOC(=O)[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00418_f5_5.corrected.mol	CC({[>][<]CC(C)(C(=O)OCC1=CC=CC=C1)[>][<]}SC(=S)C1=CC=CC=C1)(C)C	[H]c(cc2)c(cc2)C(=S)S{[<][>]C(C(=O)OCc(cc1)ccc1)(C)C[<][>]}C(C)(C)C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00460_s2_1.corrected.mol	C{[>][<]C[>][<]}CSC(S{[>][<]C([R])C[>][<]}C(C)(C)C(=O)N[C@@](CCCCNC(=O)C)C({[>][<]N[C@](CCCCN)C(=O)[>][<]}N)=O)=S	C{[>][<]C[>][<]}CSC(S{[>][<]C([R])C[>][<]}C(C)(C)C(=O)N[C@@](CCCCNC(=O)C)C({[>][<]N[C@](CCCCN)C(=O)[>][<]}N)=O)=S
PolymerLit-OA_processed/generic/acsmacrolett/3c00481_f2_1.corrected.mol	C{[>][<]=C{[>][<]C[>][<]}C(=O)O[C@]1CO[C@]2([H])[C@@](CO[C@]12[H])OC(=O){[>][<]C[>][<]}C=[>][<]}C	{[][>1]C[<1];[H]CC[H],[H]{[<][>]C[<],[>]CCC(=O)OC(CO1)C(OC2)C1C2OC(=O)[<][>]}CCC(=O)OC(CO1)C(OC2)C1C2OC(=O)[<1],[H]CC[H],[>1]CC[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/3c00481_f2_2.corrected.mol	C{[>][<]=C{[>][<]C[>][<]}C(=O)O[C@@]1CO[C@]2([H])[C@@](CO[C@]12[H])OC(=O){[>][<]C[>][<]}C=[>][<]}C	{[][>1]C[<1];[H]CC[H],[H]{[<][>]C[<],[>]CCC(=O)OC(CO1)C(OC2)C1C2OC(=O)[<][>]}CCC(=O)OC(CO1)C(OC2)C1C2OC(=O)[<1],[H]CC[H],[>1]CC[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/3c00481_f2_3.corrected.mol	C{[>][<]=C{[>][<]C[>][<]}C(=O)OCCCOC(=O){[>][<]C[>][<]}C=[>][<]}C	{[][>1]C[<1];[H]CC[H],[H]{[<][>]C[<],[>]CCC(=O)OCCCOC(=O)[<][>]}CCC(=O)OCCCOC(=O)[<1],[H]CC[H],[>1]CC[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/3c00481_f3_1.corrected.mol	C{[>][<]OC{[>][<]C[>][<]}COC(=O){[>][<]C[>][<]}C(=O)[>][<]}C	{[][>1]C[<1],[>1]CCOC(=O){[<][>]C[<][>]}{[<][>]C[<][>]}C(=O)O[<1];[H]CC[H],[H]CC(=O){[<][>]C[<][>]}C(=O)O[<1],[H]CC[H],[>1]CCOC[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/3c00481_f3_2.corrected.mol	C{[>][<]C{[>][<]C[>][<]}C(=O)O[C@]1CO[C@]2([H])[C@@](CO[C@]12[H])OC(=O)C[>][<]}C	{[][>1]C[<1],[>1]CCC(=O)OC(CO1)C(OC2)C1C2OC(=O)[<1];[H][<1],[H]CC[H],[H]CC[H],[>1]CCC(=O)OC(CO1)C(OC2)C1C2OC(=O)CC[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/3c00657_f1_1.corrected.mol	CO{[>][<]CCO[>][<]}CCO{[>][<]C(=O)NC(C)(C)C(C)CCCCNC(=O)OC=1C(=NC=CN1)OC(=O)NCCCCC(C)C(C)(C)N[>][<]}C(OCC{[>][<]OCC[>][<]}OC)=O	[H]COCCO{[<][>]CCO[<][>]}C(=O){[<][>]NC(C)(C)C(C)CCCCNC(=O)Oc(nc1)c(nc1)OC(=O)NCCCCC(C)C(C)(C)NC(=O)[<][>]}OCCOC{[<][>]COC[<][>]}[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00714_a_1.corrected.mol	CC{[>][<]=C/C1=CC=C(C=C1)/C=C\C1=C(C)C=C(C(=C1)C)C=[>][<]}C	[H]CC{[<][>]c(c(c2)C)cc(C)c2/C=C\c(cc1)ccc1CC[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00714_s1_1.corrected.mol	CC{[>][<]=C/C1=CC([R])=C(C=C1[R])/C=C\C1=CC=C(C=C1)C=[>][<]}C	CC{[>][<]=C/C1=CC([R])=C(C=C1[R])/C=C\C1=CC=C(C=C1)C=[>][<]}C
PolymerLit-OA_processed/generic/acsmacrolett/3c00714_s3_1.corrected.mol	CC{[>][<]=C/C1=CC=C(C=C1)/C=C\C1=C(C)C=C(C(=C1)C)C=[>][<]}C	[H]CC{[<][>]c(c(c2)C)cc(C)c2/C=C\c(cc1)ccc1CC[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00714_s3_2.corrected.mol	CC{[>][<]=C/C1=CC=C(C=C1)/C=C\C1=C(C)C=C(C(=C1)C)C=[>][<]}C	[H]CC{[<][>]c(c(c2)C)cc(C)c2/C=C\c(cc1)ccc1CC[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00714_s3_3.corrected.mol	CC{[>][<]=C/C1=CC=C(C=C1)/C=C\C1=C(O{[>][<]C[>][<]}N2C=C(N=N2)COC2=CC3=C(C(=CC(O3)=O)C)C=C2)C=C(C(=C1)C)C=[>][<]}C	[H]CC{[<][>]c(c(c2)C)cc(/C=C\c(cc1)ccc1CC[<])c2O{[<][>]C[<][>]}n(nn9)cc9COC(=CC4OC5=O)C=CC4C(=C5)C[H][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00751_f1_1.corrected.mol	[H]{[>][<]OC(=O)C1=CC=C(C=C1)C(=O)OCC[>][<]}O	[H]O{[<][>]CCOC(=O)c(cc1)ccc1C(=O)O[<][>]}[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00751_f1_2.corrected.mol	C{[>][<]C(C)C(=O)O[>][<]}C	[H]C{[<][>]OC(=O)C(C)[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/3c00751_f1_3.corrected.mol	C{[>][<]OC1=CC=C(C=C1)C(C)(C)C1=CC=C(C=C1)OC(=O)[>][<]}C	[H]C{[<][>]Oc(cc2)ccc2C(C)(C)c(cc1)ccc1OC(=O)[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/4c00069_f1_1.corrected.mol	S{[>][<]C(C1=CC=CC=C1)C[>][<]}C(C)(C(=O)OCCOC(=O)C({[>][<]CC(C1=CC=CC=C1)[>][<]}S)(C)C)C	[H]S{[<][>]CC(c(cc1)ccc1)[<][>]}C(C)(C)C(=O)OCCOC(=O)C(C)(C){[<][>]CC(c(cc2)ccc2)[<][>]}S[H]
PolymerLit-OA_processed/generic/acsmacrolett/4c00101_a_1.corrected.mol	C{[>][<]C{[>][<]C[>][<]}OC(=O)CC(C(=O)O[R])C(C)[>][<]}C	C{[>][<]C{[>][<]C[>][<]}OC(=O)CC(C(=O)O[R])C(C)[>][<]}C
PolymerLit-OA_processed/generic/acsmacrolett/4c00101_f1_1.corrected.mol	C{[>][<]CCCCOC(=O)CC(C(=O)O[R])C(C)[>][<]}C	C{[>][<]CCCCOC(=O)CC(C(=O)O[R])C(C)[>][<]}C
PolymerLit-OA_processed/generic/acsmacrolett/4c00101_f2_1.corrected.mol	C{[>][<]CC1(OCCCCO1)[>][<]}{[>][<]C(C(=O)O[R])C(C)[>][<]}C	C{[>][<]CC1(OCCCCO1)[>][<]}{[>][<]C(C(=O)O[R])C(C)[>][<]}C
PolymerLit-OA_processed/generic/acsmacrolett/4c00101_f2_2.corrected.mol	C{[>][<]CCCCOC(=O)C[>][<]}{[>][<]C(C)C(C(=O)O[R])[>][<]}C	C{[>][<]CCCCOC(=O)C[>][<]}{[>][<]C(C)C(C(=O)O[R])[>][<]}C
PolymerLit-OA_processed/generic/acsmacrolett/4c00117_f1_1.corrected.mol	C{[>][<]O{[>][<]C[>][<]}C(=O)[>][<]}{[>][<]OCCSC(C)(C)SCC(=O)[>][<]}{[>][<]O{[>][<]C[>][<]}C(=O)[>][<]}C	{[][>3]OO[<1],[>3]OC(=O)CSC(C)(C)SCC[<3],[>1]C[<1],[>1]C(=O)O[<1];[H]CO[<1],[H]CC[H],[H]CC(=O)CSC(C)(C)SCC[<3],[H]CO{[<][>]C[<],[>]C(=O)O[<][>]}C(=O)C(=O)CSC(C)(C)SCC[<3],[H]CC[H],[>3]OC[H],[>1]C(=O)C[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/4c00204_s1_1.corrected.mol	C{[>][<]OC=1C=CC(/C=N/N(P({[>][<]OC=2C=CC(/C=N/N(P({[>][<]OC3=CC=C(C=C3)/C=N/N(C)P(=S)(OC3=CC=C(/N=C/C4=C(C)C=CC=C4)C=C3)OC3=CC=C(C=C3)SCCCCCCCC[<]})=S)C)=CC2[<]})=S)C)=CC1[]}	C{[>][<]OC=1C=CC(/C=N/N(P({[>][<]OC=2C=CC(/C=N/N(P({[>][<]OC3=CC=C(C=C3)/C=N/N(C)P(=S)(OC3=CC=C(/N=C/C4=C(C)C=CC=C4)C=C3)OC3=CC=C(C=C3)SCCCCCCCC[<]})=S)C)=CC2[<]})=S)C)=CC1[]}
PolymerLit-OA_processed/generic/acsmacrolett/4c00204_s1_2.corrected.mol	failed to obtain BigSMILES	failed to obtain BigSMILES
PolymerLit-OA_processed/generic/acsmacrolett/4c00204_s1_3.corrected.mol	C{[>][<]OC1=CC=C(C=C1)/C=N/N(P(Cl)(=S)Cl)C[]}	C{[>][<]OC1=CC=C(C=C1)/C=N/N(P(Cl)(=S)Cl)C[]}
PolymerLit-OA_processed/generic/acsmacrolett/4c00204_s1_4.corrected.mol	C{[>][<]OC=1C=CC(/C=N/N(P({[>][<]OC2=CC=C(C=C2)/C=N/N(C)P(=S)(OC2=CC=C(/N=C/C3=C(C)C=CC=C3)C=C2)OC2=CC=C(C=C2)SCCCCCCCC[<]})=S)C)=CC1[]}	C{[>][<]OC=1C=CC(/C=N/N(P({[>][<]OC2=CC=C(C=C2)/C=N/N(C)P(=S)(OC2=CC=C(/N=C/C3=C(C)C=CC=C3)C=C2)OC2=CC=C(C=C2)SCCCCCCCC[<]})=S)C)=CC1[]}
PolymerLit-OA_processed/generic/acsmacrolett/4c00204_s1_5.corrected.mol	C{[>][<]OC1=CC=C(C=C1)/C=N/N(C)P(=S)(OC1=CC=C(/N=C/C2=C(C)C=CC=C2)C=C1)OC1=CC=C(C=C1)SCCCCCCCC[]}	C{[>][<]OC1=CC=C(C=C1)/C=N/N(C)P(=S)(OC1=CC=C(/N=C/C2=C(C)C=CC=C2)C=C1)OC1=CC=C(C=C1)SCCCCCCCC[]}
PolymerLit-OA_processed/generic/acsmacrolett/4c00204_s1_6.corrected.mol	C{[>][<]OC1=CC=C(C=C1)/C=N/N(C)P(=S)(Cl)OC1=CC=C(C=C1)SCCCCCCCC[]}	C{[>][<]OC1=CC=C(C=C1)/C=N/N(C)P(=S)(Cl)OC1=CC=C(C=C1)SCCCCCCCC[]}
PolymerLit-OA_processed/generic/acsmacrolett/4c00313_f1_1.corrected.mol	[R]C1=C2O[Ni](C)(NCC{[>][<]OCC[>][<]}OC)[P@](C)(C3=CC=CC=C3C3=C(C=CC=C3C)C)C2=CC(=C1)C	[R]C1=C2O[Ni](C)(NCC{[>][<]OCC[>][<]}OC)[P@](C)(C3=CC=CC=C3C3=C(C=CC=C3C)C)C2=CC(=C1)C
PolymerLit-OA_processed/generic/acsmacrolett/4c00313_f2_1.corrected.mol	C{[>][<]CCC(=O)[>][<]}C	[H]C{[<][>]C(=O)CC[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/4c00321_f1_1.corrected.mol	C{[>][<]C[>][<]}SC(S{[>][<]C(C(=O)NC(CCCNC(=[N+1])N)C(=O)OC)C[>][<]}C(C)C(=O)O)=S.[Cl-1]	C{[>][<]C[>][<]}SC(S{[>][<]C(C(=O)NC(CCCNC(=[N+1])N)C(=O)OC)C[>][<]}C(C)C(=O)O)=S.[Cl-1]
PolymerLit-OA_processed/generic/acsmacrolett/4c00321_f1_2.corrected.mol	C{[>][<]C[>][<]}SC(S{[>][<]C(C(=O)NC(CC1=CNC=N1)C)C[>][<]}C(C)C(=O)O)=S.[Na+1]	C{[>][<]C[>][<]}SC(S{[>][<]C(C(=O)NC(CC1=CNC=N1)C)C[>][<]}C(C)C(=O)O)=S.[Na+1]
PolymerLit-OA_processed/generic/acsmacrolett/4c00368_f1_1.corrected.mol	C{[>][<]OCC[>][<]}OC	[H]COC{[<][>]COC[<][>]}[H]
PolymerLit-OA_processed/generic/acsmacrolett/4c00400_f1_1.corrected.mol	C{[>][<]NC(=O)[C@@]N([H])C[<]}{[>][<]C(=O)[C@@]1CCCN1[>][]}	{[][>]N(CC1)C(C1)C(=O)[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/4c00400_f1_2.corrected.mol	C{[>][<]NC(=O)[C@@]N(C[C@@]N[H])C[<]}({[>][<]C(=O)[C@@]1CCCN1[>][<]}){[>][<]C(=O)[C@@]([R])N[>][]}	C{[>][<]NC(=O)[C@@]N(C[C@@]N[H])C[<]}({[>][<]C(=O)[C@@]1CCCN1[>][<]}){[>][<]C(=O)[C@@]([R])N[>][]}
PolymerLit-OA_processed/generic/acsmacrolett/4c00404_f1_1.corrected.mol	failed to obtain BigSMILES	failed to obtain BigSMILES
PolymerLit-OA_processed/generic/acsmacrolett/4c00404_f1_2.corrected.mol	C=CC({[>][<]OCC[>][<]}OC(=O)CCSCCSCCSCCC(=O)O{[>][<]CCO[>][<]}C(=O)C=C)=O	[H]C(=C)C(=O){[<][>]CCO[<][>]}OC(=O)CCSCCSCCSCCC(=O)O{[<][>]CCO[<][>]}C(=O)C(=C)[H]
PolymerLit-OA_processed/generic/acsmacrolett/4c00461_s1_1.corrected.mol	O{[>][<]CCO[>][<]}C	[H]OC{[<][>]COC[<][>]}[H]
PolymerLit-OA_processed/generic/acsmacrolett/4c00461_s1_2.corrected.mol	C{[>][<]OC1(C)CC[C@](C(=C)C)CC1([H])OC(=O)[>][<]}C	[H]C{[<][>]OC(C)(CCC1C(=C)C)C(C1)OC(=O)[<][>]}C[H]
PolymerLit-OA_processed/generic/acsmacrolett/4c00461_s1_3.corrected.mol	C{[>][<]OC1(C)CCC([C@](=C)C)CC1([H])OC(=O)[>][<]}{[>][<]OC1(C)CCC([C@]2(CO2)C)CC1([H])OC(=O)[>][<]}C	{[][>1]OC(C)(CCC4C(C5)(C)O5)C(C4)OC(=O)[<1];[H]C[<1],[H]COC(C)(CCC2C(=C)C)C(C2)O{[<][>]C(=O)OC(C)(CCC2C(=C)C)C(C2)O[<][>]}C(=O)[<1],[>1]C[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/4c00461_s1_4.corrected.mol	C{[>][<]OC1(C)CCC([C@](=C)C)CC1([H])OC(=O)[>][<]}{[>][<]OC1(C)CCC([C@]([H])(CSCC[X])C)CC1([H])OC(=O)[>][<]}C	C{[>][<]OC1(C)CCC([C@](=C)C)CC1([H])OC(=O)[>][<]}{[>][<]OC1(C)CCC([C@]([H])(CSCC[X])C)CC1([H])OC(=O)[>][<]}C
PolymerLit-OA_processed/generic/acsmacrolett/4c00461_s2_1.corrected.mol	C{[>][<]OC1(C)CCC([C@](=C)C)CC1([H])OC(=O)[>][<]}{[>][<]OC1(C)CCC([C@]([H])(CSCCN{[>][<]C(=O)C(CCCCC)N[>][<]}C)C)CC1([H])OC(=O)[>][<]}C	{[][>2]OC(C(OC(=O)[<2])C1)(C)CCC1C(C)CSCCN[<1],[>1]C(=O)C(CCCCC)N[<1];[H]C[<2],[H]COC(C)(CCC4C(=C)C)C(C4)O{[<][>]C(=O)OC(C)(CCC4C(=C)C)C(C4)O[<][>]}C(=O)[<2],[>2]C[H],[>1]C[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/4c00461_s2_2.corrected.mol	C{[>][<]OC1(C)CCC([C@]([H])(CSCCN)C)CC1([H])OC(=O)[>][<]}{[>][<]C(=O)OC1([H])CC([C@](=C)C)CCC1(C)O[>][<]}C	{[][>1]C(=O)OC(CC1C(C)CSCCN)C(CC1)(C)O[<1];[H]C[<1],[H]COC(C)(CCC2C(=C)C)C(C2)O{[<][>]C(=O)OC(C)(CCC2C(=C)C)C(C2)O[<][>]}C(=O)[<1],[>1]C[H][]}
PolymerLit-OA_processed/generic/acsmacrolett/4c00461_s2_3.corrected.mol	C{[>][<]OC1(C)CCC([C@](=C)C)CC1([H])OC(=O)[>][<]}{[>][<]OC1(C)CCC([C@]([H])(CSCCN{[>][<]C(=O)C(CCCCN)N[>][<]}C)C)CC1([H])OC(=O)[>][<]}C	{[][>2]OC(C(OC(=O)[<2])C1)(C)CCC1C(C)CSCCN[<1],[>1]C(=O)C(CCCCN)N[<1];[H]C[<2],[H]COC(C)(CCC4C(=C)C)C(C4)O{[<][>]C(=O)OC(C)(CCC4C(=C)C)C(C4)O[<][>]}C(=O)[<2],[>2]C[H],[>1]C[H][]}
